"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Lower","16 Dec 2025, 19:47","16 Dec 2025, 21:14","Treino de ALMA 43","Straight Leg Deadlift",,"100 com tecnica",1,"failure",100,6,,,
"Lower","16 Dec 2025, 19:47","16 Dec 2025, 21:14","Treino de ALMA 43","Leg Press (Machine)",,"",0,"normal",280,7,,,
"Lower","16 Dec 2025, 19:47","16 Dec 2025, 21:14","Treino de ALMA 43","Leg Press (Machine)",,"",1,"failure",280,6,,,
"Lower","16 Dec 2025, 19:47","16 Dec 2025, 21:14","Treino de ALMA 43","Lying Leg Curl (Machine)",,"",0,"normal",75,6,,,
"Lower","16 Dec 2025, 19:47","16 Dec 2025, 21:14","Treino de ALMA 43","Lying Leg Curl (Machine)",,"",1,"failure",75,5,,,
"Lower","16 Dec 2025, 19:47","16 Dec 2025, 21:14","Treino de ALMA 43","Leg Extension (Machine)",,"",0,"normal",101.25,9,,,
"Lower","16 Dec 2025, 19:47","16 Dec 2025, 21:14","Treino de ALMA 43","Leg Extension (Machine)",,"",1,"failure",101.25,7,,,
"Lower","16 Dec 2025, 19:47","16 Dec 2025, 21:14","Treino de ALMA 43","Hip Adduction (Machine)",,"",0,"normal",93.75,8,,,
"Lower","16 Dec 2025, 19:47","16 Dec 2025, 21:14","Treino de ALMA 43","Hip Adduction (Machine)",,"",1,"failure",97.5,6,,,
"Lower","16 Dec 2025, 19:47","16 Dec 2025, 21:14","Treino de ALMA 43","Treadmill",,"",0,"normal",,,,1200,
"Upper I","15 Dec 2025, 19:57","15 Dec 2025, 21:04","Treino de Alma 42","Seated Row (Machine)",,"",0,"normal",96,7,,,
"Upper I","15 Dec 2025, 19:57","15 Dec 2025, 21:04","Treino de Alma 42","Seated Row (Machine)",,"",1,"failure",98.5,5,,,
"Upper I","15 Dec 2025, 19:57","15 Dec 2025, 21:04","Treino de Alma 42","Seated Row (Machine)",,"",2,"dropset",75,5,,,
"Upper I","15 Dec 2025, 19:57","15 Dec 2025, 21:04","Treino de Alma 42","Lat Pulldown - Close Grip (Cable)",,"",0,"normal",93.75,7,,,
"Upper I","15 Dec 2025, 19:57","15 Dec 2025, 21:04","Treino de Alma 42","Lat Pulldown - Close Grip (Cable)",,"",1,"failure",93.75,6,,,
"Upper I","15 Dec 2025, 19:57","15 Dec 2025, 21:04","Treino de Alma 42","Hammer Chest Dip Weighted",,"",0,"normal",2.5,6,,,
"Upper I","15 Dec 2025, 19:57","15 Dec 2025, 21:04","Treino de Alma 42","Hammer Chest Dip Weighted",,"",1,"failure",2.5,5,,,
"Upper I","15 Dec 2025, 19:57","15 Dec 2025, 21:04","Treino de Alma 42","Chest Fly (Machine)",,"",0,"normal",131.25,7,,,
"Upper I","15 Dec 2025, 19:57","15 Dec 2025, 21:04","Treino de Alma 42","Chest Fly (Machine)",,"",1,"failure",131.25,6,,,
"Upper I","15 Dec 2025, 19:57","15 Dec 2025, 21:04","Treino de Alma 42","Shoulder Press (Dumbbell)",,"Subir pra 40",0,"normal",37.5,8,,,
"Upper I","15 Dec 2025, 19:57","15 Dec 2025, 21:04","Treino de Alma 42","Shoulder Press (Dumbbell)",,"Subir pra 40",1,"failure",37.5,7,,,
"Upper I","15 Dec 2025, 19:57","15 Dec 2025, 21:04","Treino de Alma 42","Bicep Curl (Machine)",,"",0,"normal",90,7,,,
"Upper I","15 Dec 2025, 19:57","15 Dec 2025, 21:04","Treino de Alma 42","Bicep Curl (Machine)",,"",1,"failure",90,6,,,
"Upper I","15 Dec 2025, 19:57","15 Dec 2025, 21:04","Treino de Alma 42","Triceps Extension (Cable)",,"",0,"normal",22.5,8,,,
"Upper I","15 Dec 2025, 19:57","15 Dec 2025, 21:04","Treino de Alma 42","Triceps Extension (Cable)",,"",1,"failure",22.5,7,,,
"Upper III","13 Dec 2025, 09:47","13 Dec 2025, 11:34","Treino de Alma 41","Iso-Lateral Row (Machine)",,"",0,"normal",82.5,7,,,
"Upper III","13 Dec 2025, 09:47","13 Dec 2025, 11:34","Treino de Alma 41","Iso-Lateral Row (Machine)",,"",1,"failure",82.5,6,,,
"Upper III","13 Dec 2025, 09:47","13 Dec 2025, 11:34","Treino de Alma 41","Unilateral Row (cable)",,"",0,"normal",56.25,7,,,
"Upper III","13 Dec 2025, 09:47","13 Dec 2025, 11:34","Treino de Alma 41","Unilateral Row (cable)",,"",1,"failure",52.5,6,,,
"Upper III","13 Dec 2025, 09:47","13 Dec 2025, 11:34","Treino de Alma 41","Unilateral Row (cable)",,"",2,"dropset",45,5,,,
"Upper III","13 Dec 2025, 09:47","13 Dec 2025, 11:34","Treino de Alma 41","Incline Chest Press (Machine)",,"",0,"failure",72,6,,,
"Upper III","13 Dec 2025, 09:47","13 Dec 2025, 11:34","Treino de Alma 41","Incline Chest Press (Machine)",,"",1,"failure",71,5,,,
"Upper III","13 Dec 2025, 09:47","13 Dec 2025, 11:34","Treino de Alma 41","Chest Fly (Machine)",,"",0,"normal",131.5,6,,,
"Upper III","13 Dec 2025, 09:47","13 Dec 2025, 11:34","Treino de Alma 41","Chest Fly (Machine)",,"",1,"failure",131.5,6,,,
"Upper III","13 Dec 2025, 09:47","13 Dec 2025, 11:34","Treino de Alma 41","Back Extension (Weighted Hyperextension)",,"Colocar braco a frente do tronco",0,"normal",30,7,,,
"Upper III","13 Dec 2025, 09:47","13 Dec 2025, 11:34","Treino de Alma 41","Back Extension (Weighted Hyperextension)",,"Colocar braco a frente do tronco",1,"normal",30,6,,,
"Upper III","13 Dec 2025, 09:47","13 Dec 2025, 11:34","Treino de Alma 41","EZ Bar Biceps Curl",,"",0,"failure",50,7,,,
"Upper III","13 Dec 2025, 09:47","13 Dec 2025, 11:34","Treino de Alma 41","Triceps Extension (Cable)",,"",0,"failure",22.5,7,,,
"Upper III","13 Dec 2025, 09:47","13 Dec 2025, 11:34","Treino de Alma 41","Lateral Raise (Cable)",,"",0,"normal",14.1,6,,,
"Upper III","13 Dec 2025, 09:47","13 Dec 2025, 11:34","Treino de Alma 41","Lateral Raise (Cable)",,"",1,"failure",14.1,5,,,
"Upper II","11 Dec 2025, 20:12","11 Dec 2025, 21:25","Treino de Alma 40","Seated Cable Row - Bar Wide Grip",,"",0,"normal",90,7,,,
"Upper II","11 Dec 2025, 20:12","11 Dec 2025, 21:25","Treino de Alma 40","Seated Cable Row - Bar Wide Grip",,"",1,"normal",90,6,,,
"Upper II","11 Dec 2025, 20:12","11 Dec 2025, 21:25","Treino de Alma 40","Seated Cable Row - Bar Wide Grip",,"",2,"failure",86.25,7,,,
"Upper II","11 Dec 2025, 20:12","11 Dec 2025, 21:25","Treino de Alma 40","Single Arm Lat Pull-down (Cable)",,"",0,"normal",45,7,,,
"Upper II","11 Dec 2025, 20:12","11 Dec 2025, 21:25","Treino de Alma 40","Single Arm Lat Pull-down (Cable)",,"",1,"failure",45,6,,,
"Upper II","11 Dec 2025, 20:12","11 Dec 2025, 21:25","Treino de Alma 40","Iso-Lateral Horizontal Bench Press",,"",0,"failure",80,5,,,
"Upper II","11 Dec 2025, 20:12","11 Dec 2025, 21:25","Treino de Alma 40","Iso-Lateral Horizontal Bench Press",,"",1,"failure",80,4,,,
"Upper II","11 Dec 2025, 20:12","11 Dec 2025, 21:25","Treino de Alma 40","Cable Fly Crossovers",,"",0,"normal",25,7,,,
"Upper II","11 Dec 2025, 20:12","11 Dec 2025, 21:25","Treino de Alma 40","Cable Fly Crossovers",,"",1,"failure",27.5,5,,,
"Upper II","11 Dec 2025, 20:12","11 Dec 2025, 21:25","Treino de Alma 40","Lateral Raise (Machine)",,"",0,"normal",81,6,,,
"Upper II","11 Dec 2025, 20:12","11 Dec 2025, 21:25","Treino de Alma 40","Lateral Raise (Machine)",,"",1,"failure",81,6,,,
"Upper II","11 Dec 2025, 20:12","11 Dec 2025, 21:25","Treino de Alma 40","Bicep Curl (Dumbbell)",,"",0,"normal",27.5,7,,,
"Upper II","11 Dec 2025, 20:12","11 Dec 2025, 21:25","Treino de Alma 40","Skullcrusher (Cable)",,"",0,"failure",60,8,,,
"Lower","9 Dec 2025, 20:32","9 Dec 2025, 21:57","Treino de Alma 39","Hip Adduction (Machine)",,"",0,"normal",86.25,5,,,
"Lower","9 Dec 2025, 20:32","9 Dec 2025, 21:57","Treino de Alma 39","Hip Adduction (Machine)",,"",1,"normal",86.25,5,,,
"Lower","9 Dec 2025, 20:32","9 Dec 2025, 21:57","Treino de Alma 39","Hip Adduction (Machine)",,"",2,"failure",90,5,,,
"Lower","9 Dec 2025, 20:32","9 Dec 2025, 21:57","Treino de Alma 39","Straight Leg Deadlift",,"",0,"normal",105,5,,,
"Lower","9 Dec 2025, 20:32","9 Dec 2025, 21:57","Treino de Alma 39","Straight Leg Deadlift",,"",1,"failure",100,5,,,
"Lower","9 Dec 2025, 20:32","9 Dec 2025, 21:57","Treino de Alma 39","Leg Press (Machine)",,"",0,"normal",280,7,,,
"Lower","9 Dec 2025, 20:32","9 Dec 2025, 21:57","Treino de Alma 39","Leg Press (Machine)",,"",1,"failure",280,6,,,
"Lower","9 Dec 2025, 20:32","9 Dec 2025, 21:57","Treino de Alma 39","Lying Leg Curl (Machine)",,"",0,"normal",75,5,,,
"Lower","9 Dec 2025, 20:32","9 Dec 2025, 21:57","Treino de Alma 39","Lying Leg Curl (Machine)",,"",1,"failure",75,5,,,
"Lower","9 Dec 2025, 20:32","9 Dec 2025, 21:57","Treino de Alma 39","Leg Extension (Machine)",,"",0,"normal",101.25,6,,,
"Lower","9 Dec 2025, 20:32","9 Dec 2025, 21:57","Treino de Alma 39","Leg Extension (Machine)",,"",1,"failure",101.25,6,,,
"Lower","9 Dec 2025, 20:32","9 Dec 2025, 21:57","Treino de Alma 39","Calf Extension (Machine)",,"",0,"normal",131.25,8,,,
"Lower","9 Dec 2025, 20:32","9 Dec 2025, 21:57","Treino de Alma 39","Calf Extension (Machine)",,"",1,"failure",131.25,8,,,
"Lower","9 Dec 2025, 20:32","9 Dec 2025, 21:57","Treino de Alma 39","Hip Thrust (Machine)",,"",0,"normal",40,7,,,
"Lower","9 Dec 2025, 20:32","9 Dec 2025, 21:57","Treino de Alma 39","Hip Thrust (Machine)",,"",1,"failure",40,6,,,
"Upper I","8 Dec 2025, 11:40","8 Dec 2025, 12:50","Treino de Alma 38","Seated Row (Machine)",,"",0,"normal",96,7,,,
"Upper I","8 Dec 2025, 11:40","8 Dec 2025, 12:50","Treino de Alma 38","Seated Row (Machine)",,"",1,"failure",96,5,,,
"Upper I","8 Dec 2025, 11:40","8 Dec 2025, 12:50","Treino de Alma 38","Seated Row (Machine)",,"",2,"dropset",75,5,,,
"Upper I","8 Dec 2025, 11:40","8 Dec 2025, 12:50","Treino de Alma 38","Lat Pulldown - Close Grip (Cable)",,"",0,"normal",90,7,,,
"Upper I","8 Dec 2025, 11:40","8 Dec 2025, 12:50","Treino de Alma 38","Lat Pulldown - Close Grip (Cable)",,"",1,"failure",90,6,,,
"Upper I","8 Dec 2025, 11:40","8 Dec 2025, 12:50","Treino de Alma 38","Hammer Chest Dip Weighted",,"",0,"normal",5,6,,,
"Upper I","8 Dec 2025, 11:40","8 Dec 2025, 12:50","Treino de Alma 38","Hammer Chest Dip Weighted",,"",1,"failure",5,6,,,
"Upper I","8 Dec 2025, 11:40","8 Dec 2025, 12:50","Treino de Alma 38","Chest Fly (Machine)",,"",0,"normal",131.25,7,,,
"Upper I","8 Dec 2025, 11:40","8 Dec 2025, 12:50","Treino de Alma 38","Chest Fly (Machine)",,"",1,"failure",131.25,5,,,
"Upper I","8 Dec 2025, 11:40","8 Dec 2025, 12:50","Treino de Alma 38","Shoulder Press (Dumbbell)",,"",0,"normal",37.5,7,,,
"Upper I","8 Dec 2025, 11:40","8 Dec 2025, 12:50","Treino de Alma 38","Shoulder Press (Dumbbell)",,"",1,"failure",37.5,6,,,
"Upper I","8 Dec 2025, 11:40","8 Dec 2025, 12:50","Treino de Alma 38","Bicep Curl (Machine)",,"",0,"normal",88.5,6,,,
"Upper I","8 Dec 2025, 11:40","8 Dec 2025, 12:50","Treino de Alma 38","Bicep Curl (Machine)",,"",1,"failure",88.5,6,,,
"Upper I","8 Dec 2025, 11:40","8 Dec 2025, 12:50","Treino de Alma 38","Triceps Extension (Cable)",,"",0,"normal",22.5,7,,,
"Upper I","8 Dec 2025, 11:40","8 Dec 2025, 12:50","Treino de Alma 38","Triceps Extension (Cable)",,"",1,"failure",22.5,5,,,
"Upper I","8 Dec 2025, 11:40","8 Dec 2025, 12:50","Treino de Alma 38","Crunch Hammer Machine",,"",0,"normal",57.5,7,,,
"Upper I","8 Dec 2025, 11:40","8 Dec 2025, 12:50","Treino de Alma 38","Crunch Hammer Machine",,"",1,"failure",60,6,,,
"Upper III","6 Dec 2025, 11:19","6 Dec 2025, 13:15","Treino de Alma 37","Iso-Lateral Row (Machine)",,"",0,"normal",82.5,7,,,
"Upper III","6 Dec 2025, 11:19","6 Dec 2025, 13:15","Treino de Alma 37","Iso-Lateral Row (Machine)",,"",1,"failure",82.5,6,,,
"Upper III","6 Dec 2025, 11:19","6 Dec 2025, 13:15","Treino de Alma 37","Unilateral Row (cable)",,"Tromco mais reto",0,"normal",56.25,7,,,
"Upper III","6 Dec 2025, 11:19","6 Dec 2025, 13:15","Treino de Alma 37","Unilateral Row (cable)",,"Tromco mais reto",1,"failure",52.5,6,,,
"Upper III","6 Dec 2025, 11:19","6 Dec 2025, 13:15","Treino de Alma 37","Unilateral Row (cable)",,"Tromco mais reto",2,"dropset",41.25,5,,,
"Upper III","6 Dec 2025, 11:19","6 Dec 2025, 13:15","Treino de Alma 37","Incline Chest Press (Machine)",,"",0,"normal",71,7,,,
"Upper III","6 Dec 2025, 11:19","6 Dec 2025, 13:15","Treino de Alma 37","Incline Chest Press (Machine)",,"",1,"failure",71,6,,,
"Upper III","6 Dec 2025, 11:19","6 Dec 2025, 13:15","Treino de Alma 37","Chest Fly (Machine)",,"",0,"normal",127.5,7,,,
"Upper III","6 Dec 2025, 11:19","6 Dec 2025, 13:15","Treino de Alma 37","Chest Fly (Machine)",,"",1,"failure",131.5,5,,,
"Upper III","6 Dec 2025, 11:19","6 Dec 2025, 13:15","Treino de Alma 37","EZ Bar Biceps Curl",,"",0,"failure",48,6,,,
"Upper III","6 Dec 2025, 11:19","6 Dec 2025, 13:15","Treino de Alma 37","Triceps Extension (Cable)",,"",0,"failure",22.5,7,,,
"Upper III","6 Dec 2025, 11:19","6 Dec 2025, 13:15","Treino de Alma 37","Lateral Raise (Cable)",,"",0,"normal",13.75,7,,,
"Upper III","6 Dec 2025, 11:19","6 Dec 2025, 13:15","Treino de Alma 37","Lateral Raise (Cable)",,"",1,"failure",13.75,6,,,
"Upper III","6 Dec 2025, 11:19","6 Dec 2025, 13:15","Treino de Alma 37","Crunch Hammer Machine",,"",0,"normal",60,6,,,
"Upper III","6 Dec 2025, 11:19","6 Dec 2025, 13:15","Treino de Alma 37","Crunch Hammer Machine",,"",1,"failure",55,7,,,
"Upper III","6 Dec 2025, 11:19","6 Dec 2025, 13:15","Treino de Alma 37","Treadmill",,"",0,"normal",,,,1200,
"Upper II","4 Dec 2025, 20:12","4 Dec 2025, 21:46","Treino de Alma 36","Seated Cable Row - Bar Wide Grip",,"",0,"normal",86.25,8,,,
"Upper II","4 Dec 2025, 20:12","4 Dec 2025, 21:46","Treino de Alma 36","Seated Cable Row - Bar Wide Grip",,"",1,"normal",86.25,7,,,
"Upper II","4 Dec 2025, 20:12","4 Dec 2025, 21:46","Treino de Alma 36","Seated Cable Row - Bar Wide Grip",,"",2,"failure",90,6,,,
"Upper II","4 Dec 2025, 20:12","4 Dec 2025, 21:46","Treino de Alma 36","Single Arm Lat Pull-down (Cable)",,"",0,"normal",45,7,,,
"Upper II","4 Dec 2025, 20:12","4 Dec 2025, 21:46","Treino de Alma 36","Single Arm Lat Pull-down (Cable)",,"",1,"failure",45,6,,,
"Upper II","4 Dec 2025, 20:12","4 Dec 2025, 21:46","Treino de Alma 36","Iso-Lateral Horizontal Bench Press",,"",0,"normal",77.5,7,,,
"Upper II","4 Dec 2025, 20:12","4 Dec 2025, 21:46","Treino de Alma 36","Iso-Lateral Horizontal Bench Press",,"",1,"failure",80,5,,,
"Upper II","4 Dec 2025, 20:12","4 Dec 2025, 21:46","Treino de Alma 36","Cable Fly Crossovers",,"",0,"normal",25,7,,,
"Upper II","4 Dec 2025, 20:12","4 Dec 2025, 21:46","Treino de Alma 36","Cable Fly Crossovers",,"",1,"failure",25,7,,,
"Upper II","4 Dec 2025, 20:12","4 Dec 2025, 21:46","Treino de Alma 36","Lateral Raise (Machine)",,"",0,"normal",81,7,,,
"Upper II","4 Dec 2025, 20:12","4 Dec 2025, 21:46","Treino de Alma 36","Lateral Raise (Machine)",,"",1,"failure",81,6,,,
"Upper II","4 Dec 2025, 20:12","4 Dec 2025, 21:46","Treino de Alma 36","Preacher Curl (Dumbbell)",,"",0,"normal",22.5,7,,,
"Upper II","4 Dec 2025, 20:12","4 Dec 2025, 21:46","Treino de Alma 36","Preacher Curl (Dumbbell)",,"",1,"failure",22.5,5,,,
"Upper II","4 Dec 2025, 20:12","4 Dec 2025, 21:46","Treino de Alma 36","Skullcrusher (Cable)",,"Zerado + 9",0,"failure",59,8,,,
"Upper II","4 Dec 2025, 20:12","4 Dec 2025, 21:46","Treino de Alma 36","Crunch Hammer Machine",,"",0,"normal",57.5,7,,,
"Upper II","4 Dec 2025, 20:12","4 Dec 2025, 21:46","Treino de Alma 36","Crunch Hammer Machine",,"",1,"failure",60,5,,,
"Upper II","4 Dec 2025, 20:12","4 Dec 2025, 21:46","Treino de Alma 36","Treadmill",,"",0,"normal",,,,1200,
"Lower","2 Dec 2025, 20:03","2 Dec 2025, 21:35","Treino de Alma 35","Hip Adduction (Machine)",,"",0,"normal",86.25,7,,,
"Lower","2 Dec 2025, 20:03","2 Dec 2025, 21:35","Treino de Alma 35","Hip Adduction (Machine)",,"",1,"normal",86.25,6,,,
"Lower","2 Dec 2025, 20:03","2 Dec 2025, 21:35","Treino de Alma 35","Hip Adduction (Machine)",,"",2,"failure",90,5,,,
"Lower","2 Dec 2025, 20:03","2 Dec 2025, 21:35","Treino de Alma 35","Straight Leg Deadlift",,"40kg (10 cada lado + barra) - 10 reps
60 kg - (20 cd lado + barra) - 5 reps
80 kg - (30 cd lado + barra) - 3 reps
Ai 100 mantém e mete bala na trabalho",0,"normal",105,6,,,
"Lower","2 Dec 2025, 20:03","2 Dec 2025, 21:35","Treino de Alma 35","Straight Leg Deadlift",,"40kg (10 cada lado + barra) - 10 reps
60 kg - (20 cd lado + barra) - 5 reps
80 kg - (30 cd lado + barra) - 3 reps
Ai 100 mantém e mete bala na trabalho",1,"normal",100,6,,,
"Lower","2 Dec 2025, 20:03","2 Dec 2025, 21:35","Treino de Alma 35","Leg Press (Machine)",,"RP",0,"normal",280,6,,,
"Lower","2 Dec 2025, 20:03","2 Dec 2025, 21:35","Treino de Alma 35","Leg Press (Machine)",,"RP",1,"failure",280,5,,,
"Lower","2 Dec 2025, 20:03","2 Dec 2025, 21:35","Treino de Alma 35","Lying Leg Curl (Machine)",,"",0,"normal",75,6,,,
"Lower","2 Dec 2025, 20:03","2 Dec 2025, 21:35","Treino de Alma 35","Lying Leg Curl (Machine)",,"",1,"failure",75,5,,,
"Lower","2 Dec 2025, 20:03","2 Dec 2025, 21:35","Treino de Alma 35","Leg Extension (Machine)",,"",0,"normal",101.25,9,,,
"Lower","2 Dec 2025, 20:03","2 Dec 2025, 21:35","Treino de Alma 35","Leg Extension (Machine)",,"",1,"failure",101.25,9,,,
"Lower","2 Dec 2025, 20:03","2 Dec 2025, 21:35","Treino de Alma 35","Calf Extension (Machine)",,"",0,"normal",131.25,8,,,
"Lower","2 Dec 2025, 20:03","2 Dec 2025, 21:35","Treino de Alma 35","Calf Extension (Machine)",,"",1,"failure",131.25,8,,,
"Lower","2 Dec 2025, 20:03","2 Dec 2025, 21:35","Treino de Alma 35","Treadmill",,"",0,"normal",,,,1200,
"Upper I","1 Dec 2025, 12:35","1 Dec 2025, 13:35","Treino de Alma 34","Seated Row (Machine)",,"",0,"normal",94,7,,,
"Upper I","1 Dec 2025, 12:35","1 Dec 2025, 13:35","Treino de Alma 34","Seated Row (Machine)",,"",1,"failure",96,6,,,
"Upper I","1 Dec 2025, 12:35","1 Dec 2025, 13:35","Treino de Alma 34","Seated Row (Machine)",,"",2,"dropset",75,5,,,
"Upper I","1 Dec 2025, 12:35","1 Dec 2025, 13:35","Treino de Alma 34","Lat Pulldown - Close Grip (Cable)",,"",0,"normal",86.25,7,,,
"Upper I","1 Dec 2025, 12:35","1 Dec 2025, 13:35","Treino de Alma 34","Lat Pulldown - Close Grip (Cable)",,"",1,"failure",86.25,6,,,
"Upper I","1 Dec 2025, 12:35","1 Dec 2025, 13:35","Treino de Alma 34","Chest Dip (Weighted)",,"",0,"normal",10,5,,,
"Upper I","1 Dec 2025, 12:35","1 Dec 2025, 13:35","Treino de Alma 34","Chest Dip (Weighted)",,"",1,"failure",10,4,,,
"Upper I","1 Dec 2025, 12:35","1 Dec 2025, 13:35","Treino de Alma 34","Chest Fly (Machine)",,"",0,"normal",131.25,6,,,
"Upper I","1 Dec 2025, 12:35","1 Dec 2025, 13:35","Treino de Alma 34","Chest Fly (Machine)",,"",1,"failure",131.25,5,,,
"Upper I","1 Dec 2025, 12:35","1 Dec 2025, 13:35","Treino de Alma 34","Shoulder Press (Dumbbell)",,"",0,"normal",37.5,7,,,
"Upper I","1 Dec 2025, 12:35","1 Dec 2025, 13:35","Treino de Alma 34","Shoulder Press (Dumbbell)",,"",1,"failure",37.5,6,,,
"Upper I","1 Dec 2025, 12:35","1 Dec 2025, 13:35","Treino de Alma 34","Bicep Curl (Machine)",,"",0,"normal",86,7,,,
"Upper I","1 Dec 2025, 12:35","1 Dec 2025, 13:35","Treino de Alma 34","Bicep Curl (Machine)",,"",1,"failure",86,6,,,
"Upper I","1 Dec 2025, 12:35","1 Dec 2025, 13:35","Treino de Alma 34","Triceps Extension (Cable)",,"",0,"normal",21.9,8,,,
"Upper I","1 Dec 2025, 12:35","1 Dec 2025, 13:35","Treino de Alma 34","Triceps Extension (Cable)",,"",1,"failure",22.5,6,,,
"Upper III","29 Nov 2025, 12:49","29 Nov 2025, 14:14","Treino de Alma 33","Iso-Lateral Row (Machine)",,"",0,"normal",82.5,7,,,
"Upper III","29 Nov 2025, 12:49","29 Nov 2025, 14:14","Treino de Alma 33","Iso-Lateral Row (Machine)",,"",1,"failure",82.5,6,,,
"Upper III","29 Nov 2025, 12:49","29 Nov 2025, 14:14","Treino de Alma 33","Unilateral Row (cable)",,"",0,"normal",56.25,7,,,
"Upper III","29 Nov 2025, 12:49","29 Nov 2025, 14:14","Treino de Alma 33","Unilateral Row (cable)",,"",1,"failure",56.25,6,,,
"Upper III","29 Nov 2025, 12:49","29 Nov 2025, 14:14","Treino de Alma 33","Unilateral Row (cable)",,"",2,"dropset",45,5,,,
"Upper III","29 Nov 2025, 12:49","29 Nov 2025, 14:14","Treino de Alma 33","Incline Chest Press (Machine)",,"",0,"normal",71,7,,,
"Upper III","29 Nov 2025, 12:49","29 Nov 2025, 14:14","Treino de Alma 33","Incline Chest Press (Machine)",,"",1,"failure",71,6,,,
"Upper III","29 Nov 2025, 12:49","29 Nov 2025, 14:14","Treino de Alma 33","Chest Fly (Machine)",,"",0,"normal",127.5,5,,,
"Upper III","29 Nov 2025, 12:49","29 Nov 2025, 14:14","Treino de Alma 33","Chest Fly (Machine)",,"",1,"failure",127.5,5,,,
"Upper III","29 Nov 2025, 12:49","29 Nov 2025, 14:14","Treino de Alma 33","EZ Bar Biceps Curl",,"",0,"failure",45,8,,,
"Upper III","29 Nov 2025, 12:49","29 Nov 2025, 14:14","Treino de Alma 33","Triceps Extension (Cable)",,"",0,"failure",21.9,8,,,
"Upper III","29 Nov 2025, 12:49","29 Nov 2025, 14:14","Treino de Alma 33","Lateral Raise (Cable)",,"",0,"normal",12.5,7,,,
"Upper III","29 Nov 2025, 12:49","29 Nov 2025, 14:14","Treino de Alma 33","Lateral Raise (Cable)",,"",1,"failure",12.5,5,,,
"Upper III","29 Nov 2025, 12:49","29 Nov 2025, 14:14","Treino de Alma 33","Treadmill",,"",0,"normal",,,,1200,
"Upper II","27 Nov 2025, 20:17","27 Nov 2025, 21:49","Treino de Alma 32","Seated Cable Row - Bar Wide Grip",,"",0,"normal",86.25,8,,,
"Upper II","27 Nov 2025, 20:17","27 Nov 2025, 21:49","Treino de Alma 32","Seated Cable Row - Bar Wide Grip",,"",1,"normal",86.25,6,,,
"Upper II","27 Nov 2025, 20:17","27 Nov 2025, 21:49","Treino de Alma 32","Seated Cable Row - Bar Wide Grip",,"",2,"failure",86.25,6,,,
"Upper II","27 Nov 2025, 20:17","27 Nov 2025, 21:49","Treino de Alma 32","Single Arm Lat Pull-down (Cable)",,"",0,"normal",48.75,5,,,
"Upper II","27 Nov 2025, 20:17","27 Nov 2025, 21:49","Treino de Alma 32","Single Arm Lat Pull-down (Cable)",,"",1,"failure",48.75,5,,,
"Upper II","27 Nov 2025, 20:17","27 Nov 2025, 21:49","Treino de Alma 32","Iso-Lateral Horizontal Bench Press",,"",0,"normal",75,7,,,
"Upper II","27 Nov 2025, 20:17","27 Nov 2025, 21:49","Treino de Alma 32","Iso-Lateral Horizontal Bench Press",,"",1,"failure",77.5,6,,,
"Upper II","27 Nov 2025, 20:17","27 Nov 2025, 21:49","Treino de Alma 32","Cable Fly Crossovers",,"",0,"normal",25,7,,,
"Upper II","27 Nov 2025, 20:17","27 Nov 2025, 21:49","Treino de Alma 32","Cable Fly Crossovers",,"",1,"failure",25,6,,,
"Upper II","27 Nov 2025, 20:17","27 Nov 2025, 21:49","Treino de Alma 32","Lateral Raise (Machine)",,"Aloprei",0,"normal",81,7,,,
"Upper II","27 Nov 2025, 20:17","27 Nov 2025, 21:49","Treino de Alma 32","Lateral Raise (Machine)",,"Aloprei",1,"failure",83.5,4,,,
"Upper II","27 Nov 2025, 20:17","27 Nov 2025, 21:49","Treino de Alma 32","Preacher Curl (Dumbbell)",,"",0,"normal",22.5,7,,,
"Upper II","27 Nov 2025, 20:17","27 Nov 2025, 21:49","Treino de Alma 32","Preacher Curl (Dumbbell)",,"",1,"failure",22.5,6,,,
"Upper II","27 Nov 2025, 20:17","27 Nov 2025, 21:49","Treino de Alma 32","Skullcrusher (Cable)",,"",0,"failure",53,9,,,
"Upper II","27 Nov 2025, 20:17","27 Nov 2025, 21:49","Treino de Alma 32","Treadmill",,"",0,"normal",,,,1200,
